258 ms ; Init
5853774 ms ; Button pressed (no action triggered)
5854158 ms ; Button pressed (no action triggered)
5854446 ms ; Button pressed (no action triggered)
5854731 ms ; Button pressed (no action triggered)
5854896 ms ; Button pressed (no action triggered)
5855840 ms ; Button pressed (no action triggered)
5856263 ms ; Button pressed (no action triggered)
5872582 ms ; Button pressed (no action triggered)
5873623 ms ; Button pressed (no action triggered)
5877135 ms ; Button pressed (no action triggered)
5896121 ms ; Button pressed - Motor activated
5897189 ms ; Button pressed (while motor running)
5900163 ms ; Motor stopped - Micro switch triggered
5900286 ms ; Button pressed (no action triggered)
5900375 ms ; Button pressed (no action triggered)
5901752 ms ; Button pressed (no action triggered)
5902279 ms ; Button pressed (no action triggered)
5953356 ms ; Button pressed - Motor activated
5954851 ms ; Button pressed (while motor running)
5957387 ms ; Motor stopped - Micro switch triggered
5959176 ms ; Button pressed (no action triggered)
5960823 ms ; Button pressed (no action triggered)
5962796 ms ; Button pressed (no action triggered)
5968614 ms ; Button pressed (no action triggered)
5969778 ms ; Button pressed (no action triggered)
5970039 ms ; Button pressed (no action triggered)
5971143 ms ; Button pressed (no action triggered)
5977507 ms ; Button pressed (no action triggered)
5983056 ms ; Button pressed (no action triggered)
6046713 ms ; Button pressed - Motor activated
6048491 ms ; Button pressed (while motor running)
6049020 ms ; Button pressed (while motor running)
6049389 ms ; Button pressed (while motor running)
6049889 ms ; Button pressed (while motor running)
6050071 ms ; Button pressed (while motor running)
6050750 ms ; Button pressed (while motor running)
6050770 ms ; Motor stopped - Micro switch triggered
6051226 ms ; Button pressed (no action triggered)
6051748 ms ; Button pressed (no action triggered)
6052050 ms ; Button pressed (no action triggered)
6052613 ms ; Button pressed (no action triggered)
6052889 ms ; Button pressed (no action triggered)
6073844 ms ; Button pressed (no action triggered)
6084648 ms ; Button pressed - Motor activated
6088721 ms ; Motor stopped - Micro switch triggered
6089474 ms ; Button pressed (no action triggered)
6090603 ms ; Button pressed (no action triggered)
6092310 ms ; Button pressed (no action triggered)
6097447 ms ; Button pressed (no action triggered)
6098768 ms ; Button pressed (no action triggered)
6102094 ms ; Button pressed (no action triggered)
6106306 ms ; Button pressed (no action triggered)
6106661 ms ; Button pressed (no action triggered)
6107342 ms ; Button pressed (no action triggered)
6107540 ms ; Button pressed (no action triggered)
6108040 ms ; Button pressed (no action triggered)
6108363 ms ; Button pressed (no action triggered)
6108692 ms ; Button pressed (no action triggered)
6109003 ms ; Button pressed (no action triggered)
6109179 ms ; Button pressed (no action triggered)
6109732 ms ; Button pressed (no action triggered)
6109902 ms ; Button pressed (no action triggered)
6118477 ms ; Button pressed (no action triggered)
6132499 ms ; Button pressed - Motor activated
6136521 ms ; Motor stopped - Micro switch triggered
6140638 ms ; Button pressed (no action triggered)
6146132 ms ; Button pressed (no action triggered)
6159017 ms ; Button pressed (no action triggered)
6161132 ms ; Button pressed (no action triggered)
6215804 ms ; Button pressed - Motor activated
6219863 ms ; Motor stopped - Micro switch triggered
6229711 ms ; Button pressed (no action triggered)
6230016 ms ; Button pressed (no action triggered)
6230458 ms ; Button pressed (no action triggered)
6230843 ms ; Button pressed (no action triggered)
6231072 ms ; Button pressed (no action triggered)
6231302 ms ; Button pressed (no action triggered)
6231595 ms ; Button pressed (no action triggered)
6231831 ms ; Button pressed (no action triggered)
6232442 ms ; Button pressed (no action triggered)
6233016 ms ; Button pressed (no action triggered)
6233424 ms ; Button pressed (no action triggered)
6236207 ms ; Button pressed (no action triggered)
6237288 ms ; Button pressed (no action triggered)
6237658 ms ; Button pressed (no action triggered)
6238364 ms ; Button pressed (no action triggered)
6238714 ms ; Button pressed (no action triggered)
6239125 ms ; Button pressed (no action triggered)
6239453 ms ; Button pressed (no action triggered)
6239934 ms ; Button pressed (no action triggered)
6243611 ms ; Button pressed (no action triggered)
6247213 ms ; Button pressed (no action triggered)
6253673 ms ; Button pressed - Motor activated
6254741 ms ; Button pressed (while motor running)
6257710 ms ; Motor stopped - Micro switch triggered
6260301 ms ; Button pressed (no action triggered)
6274915 ms ; Button pressed (no action triggered)
6276024 ms ; Button pressed (no action triggered)
6282050 ms ; Button pressed (no action triggered)
6282533 ms ; Button pressed (no action triggered)
6283063 ms ; Button pressed (no action triggered)
6283515 ms ; Button pressed (no action triggered)
6284311 ms ; Button pressed (no action triggered)
6284770 ms ; Button pressed (no action triggered)
6285316 ms ; Button pressed (no action triggered)
6293244 ms ; Button pressed - Motor activated
6297248 ms ; Motor stopped - Micro switch triggered
6321343 ms ; Button pressed (no action triggered)
6354851 ms ; Button pressed - Motor activated
6356098 ms ; Button pressed (while motor running)
6356329 ms ; Button pressed (while motor running)
6356576 ms ; Button pressed (while motor running)
6356844 ms ; Button pressed (while motor running)
6357157 ms ; Button pressed (while motor running)
6357391 ms ; Button pressed (while motor running)
6357596 ms ; Button pressed (while motor running)
6357794 ms ; Button pressed (while motor running)
6357992 ms ; Button pressed (while motor running)
6358195 ms ; Button pressed (while motor running)
6358414 ms ; Button pressed (while motor running)
6358635 ms ; Button pressed (while motor running)
6358841 ms ; Button pressed (while motor running)
6358881 ms ; Motor stopped - Micro switch triggered
6359064 ms ; Button pressed (no action triggered)
6359224 ms ; Button pressed (no action triggered)
6359494 ms ; Button pressed (no action triggered)
6360061 ms ; Button pressed (no action triggered)
6360284 ms ; Button pressed (no action triggered)
6360509 ms ; Button pressed (no action triggered)
6360752 ms ; Button pressed (no action triggered)
6360997 ms ; Button pressed (no action triggered)
6361838 ms ; Button pressed (no action triggered)
6362165 ms ; Button pressed (no action triggered)
6362434 ms ; Button pressed (no action triggered)
6362686 ms ; Button pressed (no action triggered)
6362956 ms ; Button pressed (no action triggered)
6363218 ms ; Button pressed (no action triggered)
6363506 ms ; Button pressed (no action triggered)
6363754 ms ; Button pressed (no action triggered)
6364021 ms ; Button pressed (no action triggered)
6364279 ms ; Button pressed (no action triggered)
6366946 ms ; Button pressed (no action triggered)
6368542 ms ; Button pressed (no action triggered)
6368781 ms ; Button pressed (no action triggered)
6369005 ms ; Button pressed (no action triggered)
6369242 ms ; Button pressed (no action triggered)
6422488 ms ; Button pressed - Motor activated
6424732 ms ; Button pressed (while motor running)
6426541 ms ; Motor stopped - Micro switch triggered
6429694 ms ; Button pressed (no action triggered)
6430177 ms ; Button pressed (no action triggered)
6430584 ms ; Button pressed (no action triggered)
6444732 ms ; Button pressed (no action triggered)
6445037 ms ; Button pressed (no action triggered)
6445284 ms ; Button pressed (no action triggered)
6649683 ms ; Button pressed - Motor activated
6653733 ms ; Motor stopped - Micro switch triggered
6656521 ms ; Button pressed (no action triggered)
6658118 ms ; Button pressed (no action triggered)
6669432 ms ; Button pressed (no action triggered)
6670601 ms ; Button pressed (no action triggered)
6673566 ms ; Button pressed (no action triggered)
6951287 ms ; Button pressed - Motor activated
6955326 ms ; Motor stopped - Micro switch triggered
6958497 ms ; Button pressed (no action triggered)
6959269 ms ; Button pressed (no action triggered)
6959874 ms ; Button pressed (no action triggered)
6960848 ms ; Button pressed (no action triggered)
7180467 ms ; Button pressed - Motor activated
7184556 ms ; Motor stopped - Micro switch triggered
7187192 ms ; Button pressed (no action triggered)
7188954 ms ; Button pressed (no action triggered)
7191727 ms ; Button pressed (no action triggered)
7193342 ms ; Button pressed (no action triggered)
7195526 ms ; Button pressed (no action triggered)
7196826 ms ; Button pressed (no action triggered)
7199657 ms ; Button pressed (no action triggered)
7201424 ms ; Button pressed (no action triggered)
7203368 ms ; Button pressed (no action triggered)
7218853 ms ; Button pressed - Motor activated
7222889 ms ; Motor stopped - Micro switch triggered
7223805 ms ; Button pressed (no action triggered)
7225861 ms ; Button pressed (no action triggered)
7226103 ms ; Button pressed (no action triggered)
7226354 ms ; Button pressed (no action triggered)
7226604 ms ; Button pressed (no action triggered)
7226802 ms ; Button pressed (no action triggered)
7235089 ms ; Button pressed (no action triggered)
7236747 ms ; Button pressed (no action triggered)
7238906 ms ; Button pressed (no action triggered)
7253085 ms ; Button pressed - Motor activated
7257141 ms ; Motor stopped - Micro switch triggered
7260130 ms ; Button pressed (no action triggered)
7260867 ms ; Button pressed (no action triggered)
7261200 ms ; Button pressed (no action triggered)
7261438 ms ; Button pressed (no action triggered)
7261630 ms ; Button pressed (no action triggered)
7261815 ms ; Button pressed (no action triggered)
7263298 ms ; Button pressed (no action triggered)
7263557 ms ; Button pressed (no action triggered)
7267530 ms ; Button pressed (no action triggered)
7271171 ms ; Button pressed (no action triggered)
7275113 ms ; Button pressed (no action triggered)
7558220 ms ; Button pressed - Motor activated
7560008 ms ; Button pressed (while motor running)
7562253 ms ; Motor stopped - Micro switch triggered
7563580 ms ; Button pressed (no action triggered)
7566598 ms ; Button pressed (no action triggered)
7567255 ms ; Button pressed (no action triggered)
7568533 ms ; Button pressed (no action triggered)
7569941 ms ; Button pressed (no action triggered)
7570186 ms ; Button pressed (no action triggered)
7570393 ms ; Button pressed (no action triggered)
7572428 ms ; Button pressed (no action triggered)
7575704 ms ; Button pressed (no action triggered)
7577162 ms ; Button pressed (no action triggered)
7581434 ms ; Button pressed (no action triggered)
7585529 ms ; Button pressed (no action triggered)
7615289 ms ; Button pressed - Motor activated
7619344 ms ; Motor stopped - Micro switch triggered
7625290 ms ; Button pressed (no action triggered)
7628825 ms ; Button pressed (no action triggered)
7669173 ms ; Button pressed - Motor activated
7673226 ms ; Motor stopped - Micro switch triggered
7680485 ms ; Button pressed (no action triggered)
7680805 ms ; Button pressed (no action triggered)
7681047 ms ; Button pressed (no action triggered)
7681316 ms ; Button pressed (no action triggered)
7681604 ms ; Button pressed (no action triggered)
7681905 ms ; Button pressed (no action triggered)
7682194 ms ; Button pressed (no action triggered)
7682477 ms ; Button pressed (no action triggered)
7682743 ms ; Button pressed (no action triggered)
7683134 ms ; Button pressed (no action triggered)
7683378 ms ; Button pressed (no action triggered)
7683602 ms ; Button pressed (no action triggered)
7683894 ms ; Button pressed (no action triggered)
7684062 ms ; Button pressed (no action triggered)
7684287 ms ; Button pressed (no action triggered)
7684521 ms ; Button pressed (no action triggered)
7684721 ms ; Button pressed (no action triggered)
7684934 ms ; Button pressed (no action triggered)
7685496 ms ; Button pressed (no action triggered)
7685664 ms ; Button pressed (no action triggered)
7685951 ms ; Button pressed (no action triggered)
7686310 ms ; Button pressed (no action triggered)
7689170 ms ; Button pressed (no action triggered)
7689430 ms ; Button pressed (no action triggered)
7689750 ms ; Button pressed (no action triggered)
7698332 ms ; Button pressed (no action triggered)
7698590 ms ; Button pressed (no action triggered)
7699063 ms ; Button pressed (no action triggered)
7699387 ms ; Button pressed (no action triggered)
7699665 ms ; Button pressed (no action triggered)
7699980 ms ; Button pressed (no action triggered)
7700313 ms ; Button pressed (no action triggered)
7700661 ms ; Button pressed (no action triggered)
7768105 ms ; Button pressed - Motor activated
7769637 ms ; Button pressed (while motor running)
7771644 ms ; Button pressed (while motor running)
7772148 ms ; Motor stopped - Micro switch triggered
7776233 ms ; Button pressed (no action triggered)
7776751 ms ; Button pressed (no action triggered)
7777534 ms ; Button pressed (no action triggered)
7806320 ms ; Button pressed - Motor activated
7807463 ms ; Button pressed (while motor running)
7810394 ms ; Motor stopped - Micro switch triggered
7810660 ms ; Button pressed (no action triggered)
7810922 ms ; Button pressed (no action triggered)
7811125 ms ; Button pressed (no action triggered)
7811303 ms ; Button pressed (no action triggered)
7811533 ms ; Button pressed (no action triggered)
7811793 ms ; Button pressed (no action triggered)
7812076 ms ; Button pressed (no action triggered)
7815277 ms ; Button pressed (no action triggered)
7819124 ms ; Button pressed (no action triggered)
7819415 ms ; Button pressed (no action triggered)
7819674 ms ; Button pressed (no action triggered)
7819908 ms ; Button pressed (no action triggered)
7820921 ms ; Button pressed (no action triggered)
7862251 ms ; Button pressed - Motor activated
7863389 ms ; Button pressed (while motor running)
7864029 ms ; Button pressed (while motor running)
7864393 ms ; Button pressed (while motor running)
7865420 ms ; Button pressed (while motor running)
7866281 ms ; Motor stopped - Micro switch triggered
7868811 ms ; Button pressed (no action triggered)
7890230 ms ; Button pressed (no action triggered)
7892098 ms ; Button pressed (no action triggered)
7894085 ms ; Button pressed (no action triggered)
7901975 ms ; Button pressed - Motor activated
7906007 ms ; Motor stopped - Micro switch triggered
7931723 ms ; Button pressed (no action triggered)
7932032 ms ; Button pressed (no action triggered)
7932313 ms ; Button pressed (no action triggered)
7932509 ms ; Button pressed (no action triggered)
7932707 ms ; Button pressed (no action triggered)
7932892 ms ; Button pressed (no action triggered)
7933093 ms ; Button pressed (no action triggered)
7933282 ms ; Button pressed (no action triggered)
7933471 ms ; Button pressed (no action triggered)
7933644 ms ; Button pressed (no action triggered)
7933833 ms ; Button pressed (no action triggered)
7933991 ms ; Button pressed (no action triggered)
7935911 ms ; Button pressed (no action triggered)
7939348 ms ; Button pressed - Motor activated
7943187 ms ; Button pressed (while motor running)
7943410 ms ; Motor stopped - Micro switch triggered
7946980 ms ; Button pressed (no action triggered)
7947498 ms ; Button pressed (no action triggered)
7975951 ms ; Button pressed - Motor activated
7979550 ms ; Button pressed (while motor running)
7979809 ms ; Button pressed (while motor running)
7979974 ms ; Motor stopped - Micro switch triggered
7979994 ms ; Button pressed (no action triggered)
7980185 ms ; Button pressed (no action triggered)
7980393 ms ; Button pressed (no action triggered)
7980611 ms ; Button pressed (no action triggered)
7980809 ms ; Button pressed (no action triggered)
7981038 ms ; Button pressed (no action triggered)
7981265 ms ; Button pressed (no action triggered)
7987411 ms ; Button pressed (no action triggered)
7987648 ms ; Button pressed (no action triggered)
7987872 ms ; Button pressed (no action triggered)
7988127 ms ; Button pressed (no action triggered)
7988439 ms ; Button pressed (no action triggered)
7990598 ms ; Button pressed (no action triggered)
8013467 ms ; Button pressed - Motor activated
8014649 ms ; Button pressed (while motor running)
8017531 ms ; Motor stopped - Micro switch triggered
8019314 ms ; Button pressed (no action triggered)
8020037 ms ; Button pressed (no action triggered)
8020421 ms ; Button pressed (no action triggered)
8020736 ms ; Button pressed (no action triggered)
8021015 ms ; Button pressed (no action triggered)
8021275 ms ; Button pressed (no action triggered)
8021573 ms ; Button pressed (no action triggered)
8021948 ms ; Button pressed (no action triggered)
8022332 ms ; Button pressed (no action triggered)
8023723 ms ; Button pressed (no action triggered)
8030978 ms ; Button pressed (no action triggered)
8033509 ms ; Button pressed (no action triggered)
8033702 ms ; Button pressed (no action triggered)
8033987 ms ; Button pressed (no action triggered)
8075727 ms ; Button pressed - Motor activated
8079737 ms ; Motor stopped - Micro switch triggered
8082493 ms ; Button pressed (no action triggered)
8083092 ms ; Button pressed (no action triggered)
8084505 ms ; Button pressed (no action triggered)
8084923 ms ; Button pressed (no action triggered)
8085282 ms ; Button pressed (no action triggered)
8085573 ms ; Button pressed (no action triggered)
8085877 ms ; Button pressed (no action triggered)
8086470 ms ; Button pressed (no action triggered)
8088731 ms ; Button pressed (no action triggered)
8092318 ms ; Button pressed (no action triggered)
8093054 ms ; Button pressed (no action triggered)
8093313 ms ; Button pressed (no action triggered)
8095858 ms ; Button pressed (no action triggered)
8096157 ms ; Button pressed (no action triggered)
8096419 ms ; Button pressed (no action triggered)
8096684 ms ; Button pressed (no action triggered)
8096985 ms ; Button pressed (no action triggered)
8097259 ms ; Button pressed (no action triggered)
8097525 ms ; Button pressed (no action triggered)
8097824 ms ; Button pressed (no action triggered)
8098399 ms ; Button pressed (no action triggered)
8117047 ms ; Button pressed - Motor activated
8118282 ms ; Button pressed (while motor running)
8119061 ms ; Button pressed (while motor running)
8119420 ms ; Button pressed (while motor running)
8119994 ms ; Button pressed (while motor running)
8120228 ms ; Button pressed (while motor running)
8121118 ms ; Motor stopped - Micro switch triggered
8125982 ms ; Button pressed (no action triggered)
8126318 ms ; Button pressed (no action triggered)
8126597 ms ; Button pressed (no action triggered)
8126874 ms ; Button pressed (no action triggered)
8127184 ms ; Button pressed (no action triggered)
8127648 ms ; Button pressed (no action triggered)
8128101 ms ; Button pressed (no action triggered)
8128363 ms ; Button pressed (no action triggered)
8128724 ms ; Button pressed (no action triggered)
8131350 ms ; Button pressed (no action triggered)
8131613 ms ; Button pressed (no action triggered)
8131858 ms ; Button pressed (no action triggered)
8132098 ms ; Button pressed (no action triggered)
8132380 ms ; Button pressed (no action triggered)
8132629 ms ; Button pressed (no action triggered)
8132927 ms ; Button pressed (no action triggered)
8133266 ms ; Button pressed (no action triggered)
8133576 ms ; Button pressed (no action triggered)
8133895 ms ; Button pressed (no action triggered)
8134232 ms ; Button pressed (no action triggered)
8134629 ms ; Button pressed (no action triggered)
8134943 ms ; Button pressed (no action triggered)
8135390 ms ; Button pressed (no action triggered)
8161364 ms ; Button pressed - Motor activated
8165404 ms ; Motor stopped - Micro switch triggered
8174657 ms ; Button pressed (no action triggered)
8175254 ms ; Button pressed (no action triggered)
8176023 ms ; Button pressed (no action triggered)
8176570 ms ; Button pressed (no action triggered)
8180125 ms ; Button pressed (no action triggered)
8182581 ms ; Button pressed (no action triggered)
8183290 ms ; Button pressed (no action triggered)
8183770 ms ; Button pressed (no action triggered)
8183970 ms ; Button pressed (no action triggered)
8184169 ms ; Button pressed (no action triggered)
8184399 ms ; Button pressed (no action triggered)
8184642 ms ; Button pressed (no action triggered)
8184854 ms ; Button pressed (no action triggered)
8185092 ms ; Button pressed (no action triggered)
8185711 ms ; Button pressed (no action triggered)
8186456 ms ; Button pressed (no action triggered)
8186964 ms ; Button pressed (no action triggered)
8187520 ms ; Button pressed (no action triggered)
8188089 ms ; Button pressed (no action triggered)
8202754 ms ; Button pressed - Motor activated
8203952 ms ; Button pressed (while motor running)
8204265 ms ; Button pressed (while motor running)
8204516 ms ; Button pressed (while motor running)
8204894 ms ; Button pressed (while motor running)
8206779 ms ; Motor stopped - Micro switch triggered
8208946 ms ; Button pressed (no action triggered)
8212415 ms ; Button pressed (no action triggered)
8212836 ms ; Button pressed (no action triggered)
8213143 ms ; Button pressed (no action triggered)
8213439 ms ; Button pressed (no action triggered)
8213651 ms ; Button pressed (no action triggered)
8214457 ms ; Button pressed (no action triggered)
8214716 ms ; Button pressed (no action triggered)
8215061 ms ; Button pressed (no action triggered)
8215371 ms ; Button pressed (no action triggered)
8215736 ms ; Button pressed (no action triggered)
8216083 ms ; Button pressed (no action triggered)
8216432 ms ; Button pressed (no action triggered)
8254547 ms ; Button pressed - Motor activated
8257141 ms ; Button pressed (while motor running)
8258597 ms ; Motor stopped - Micro switch triggered
8259007 ms ; Button pressed (no action triggered)
8343500 ms ; Button pressed - Motor activated
8347552 ms ; Motor stopped - Micro switch triggered
8347983 ms ; Button pressed (no action triggered)
8350548 ms ; Button pressed (no action triggered)
8354489 ms ; Button pressed (no action triggered)
8431196 ms ; Button pressed - Motor activated
8435240 ms ; Motor stopped - Micro switch triggered
8491571 ms ; Button pressed - Motor activated
8492689 ms ; Button pressed (while motor running)
8492915 ms ; Button pressed (while motor running)
8493189 ms ; Button pressed (while motor running)
8493425 ms ; Button pressed (while motor running)
8493658 ms ; Button pressed (while motor running)
8493986 ms ; Button pressed (while motor running)
8495202 ms ; Button pressed (while motor running)
8495614 ms ; Motor stopped - Micro switch triggered
8495661 ms ; Button pressed (no action triggered)
8496150 ms ; Button pressed (no action triggered)
8496983 ms ; Button pressed (no action triggered)
8497228 ms ; Button pressed (no action triggered)
8497427 ms ; Button pressed (no action triggered)
8497632 ms ; Button pressed (no action triggered)
8497832 ms ; Button pressed (no action triggered)
8498920 ms ; Button pressed (no action triggered)
8499223 ms ; Button pressed (no action triggered)
8499489 ms ; Button pressed (no action triggered)
8499826 ms ; Button pressed (no action triggered)
8500125 ms ; Button pressed (no action triggered)
8500435 ms ; Button pressed (no action triggered)
8500652 ms ; Button pressed (no action triggered)
8544040 ms ; Button pressed - Motor activated
8545368 ms ; Button pressed (while motor running)
8545722 ms ; Button pressed (while motor running)
8546032 ms ; Button pressed (while motor running)
8546576 ms ; Button pressed (while motor running)
8547106 ms ; Button pressed (while motor running)
8547382 ms ; Button pressed (while motor running)
8547622 ms ; Button pressed (while motor running)
8547915 ms ; Button pressed (while motor running)
8548109 ms ; Motor stopped - Micro switch triggered
8548139 ms ; Button pressed (no action triggered)
8548389 ms ; Button pressed (no action triggered)
8548599 ms ; Button pressed (no action triggered)
8548842 ms ; Button pressed (no action triggered)
8549083 ms ; Button pressed (no action triggered)
8549317 ms ; Button pressed (no action triggered)
8549974 ms ; Button pressed (no action triggered)
8552068 ms ; Button pressed (no action triggered)
8552603 ms ; Button pressed (no action triggered)
8552796 ms ; Button pressed (no action triggered)
8553214 ms ; Button pressed (no action triggered)
8553447 ms ; Button pressed (no action triggered)
8553674 ms ; Button pressed (no action triggered)
8553892 ms ; Button pressed (no action triggered)
8554092 ms ; Button pressed (no action triggered)
8554311 ms ; Button pressed (no action triggered)
8554521 ms ; Button pressed (no action triggered)
8554769 ms ; Button pressed (no action triggered)
8555072 ms ; Button pressed (no action triggered)
8555281 ms ; Button pressed (no action triggered)
8555508 ms ; Button pressed (no action triggered)
8555757 ms ; Button pressed (no action triggered)
8556249 ms ; Button pressed (no action triggered)
11127066 ms ; Button pressed - Motor activated
11131144 ms ; Motor stopped - Micro switch triggered
11135072 ms ; Button pressed (no action triggered)
11179153 ms ; Button pressed - Motor activated
11180619 ms ; Button pressed (while motor running)
11183218 ms ; Motor stopped - Micro switch triggered
11610439 ms ; Button pressed - Motor activated
11614536 ms ; Motor stopped - Micro switch triggered
11665736 ms ; Button pressed - Motor activated
11669793 ms ; Motor stopped - Micro switch triggered
11670517 ms ; Button pressed (no action triggered)
11671238 ms ; Button pressed (no action triggered)
11675518 ms ; Button pressed (no action triggered)
11677789 ms ; Button pressed (no action triggered)
11678284 ms ; Button pressed (no action triggered)
11678875 ms ; Button pressed (no action triggered)
11679286 ms ; Button pressed (no action triggered)
11679646 ms ; Button pressed (no action triggered)
11681038 ms ; Button pressed (no action triggered)
11682355 ms ; Button pressed (no action triggered)
11682938 ms ; Button pressed (no action triggered)
11683340 ms ; Button pressed (no action triggered)
11685030 ms ; Button pressed (no action triggered)
11685283 ms ; Button pressed (no action triggered)
11685514 ms ; Button pressed (no action triggered)
11686404 ms ; Button pressed (no action triggered)
11687155 ms ; Button pressed (no action triggered)
11687692 ms ; Button pressed (no action triggered)
11689604 ms ; Button pressed (no action triggered)
11690066 ms ; Button pressed (no action triggered)
11690559 ms ; Button pressed (no action triggered)
11690907 ms ; Button pressed (no action triggered)
11691166 ms ; Button pressed (no action triggered)
11692008 ms ; Button pressed (no action triggered)
11692448 ms ; Button pressed (no action triggered)
11692839 ms ; Button pressed (no action triggered)
11693202 ms ; Button pressed (no action triggered)
11693619 ms ; Button pressed (no action triggered)
11693937 ms ; Button pressed (no action triggered)
11695272 ms ; Button pressed (no action triggered)
11695881 ms ; Button pressed (no action triggered)
11696235 ms ; Button pressed (no action triggered)
11697570 ms ; Button pressed (no action triggered)
11698021 ms ; Button pressed (no action triggered)
11699064 ms ; Button pressed (no action triggered)
14245044 ms ; Button pressed - Motor activated
14249204 ms ; Motor stopped - Micro switch triggered
14249347 ms ; Button pressed (no action triggered)
14250146 ms ; Button pressed (no action triggered)
14251997 ms ; Button pressed (no action triggered)
14252825 ms ; Button pressed (no action triggered)
14256854 ms ; Button pressed (no action triggered)
14259319 ms ; Button pressed (no action triggered)
14259906 ms ; Button pressed (no action triggered)
14280801 ms ; Button pressed - Motor activated
14284791 ms ; Motor stopped - Micro switch triggered
14291267 ms ; Button pressed (no action triggered)
14297153 ms ; Button pressed (no action triggered)
14302195 ms ; Button pressed (no action triggered)
14318078 ms ; Button pressed - Motor activated
14322182 ms ; Motor stopped - Micro switch triggered
14336346 ms ; Button pressed (no action triggered)
14342793 ms ; Button pressed (no action triggered)
14368119 ms ; Button pressed - Motor activated
14369897 ms ; Button pressed (while motor running)
14370402 ms ; Button pressed (while motor running)
14370912 ms ; Button pressed (while motor running)
14371378 ms ; Button pressed (while motor running)
14371699 ms ; Button pressed (while motor running)
14372166 ms ; Motor stopped - Micro switch triggered
14372534 ms ; Button pressed (no action triggered)
14372927 ms ; Button pressed (no action triggered)
14373396 ms ; Button pressed (no action triggered)
14373886 ms ; Button pressed (no action triggered)
14374426 ms ; Button pressed (no action triggered)
14374801 ms ; Button pressed (no action triggered)
14375156 ms ; Button pressed (no action triggered)
14375573 ms ; Button pressed (no action triggered)
14376097 ms ; Button pressed (no action triggered)
14376834 ms ; Button pressed (no action triggered)
14377342 ms ; Button pressed (no action triggered)
14377788 ms ; Button pressed (no action triggered)
14378464 ms ; Button pressed (no action triggered)
14379834 ms ; Button pressed (no action triggered)
14380162 ms ; Button pressed (no action triggered)
14380552 ms ; Button pressed (no action triggered)
14380828 ms ; Button pressed (no action triggered)
14381161 ms ; Button pressed (no action triggered)
14381578 ms ; Button pressed (no action triggered)
14382107 ms ; Button pressed (no action triggered)
14382628 ms ; Button pressed (no action triggered)
14383027 ms ; Button pressed (no action triggered)
14383781 ms ; Button pressed (no action triggered)
14384181 ms ; Button pressed (no action triggered)
14384535 ms ; Button pressed (no action triggered)
14385043 ms ; Button pressed (no action triggered)
14386126 ms ; Button pressed (no action triggered)
14386551 ms ; Button pressed (no action triggered)
14386921 ms ; Button pressed (no action triggered)
14387392 ms ; Button pressed (no action triggered)
14387834 ms ; Button pressed (no action triggered)
14388328 ms ; Button pressed (no action triggered)
14389595 ms ; Button pressed (no action triggered)
14390014 ms ; Button pressed (no action triggered)
14390451 ms ; Button pressed (no action triggered)
14390962 ms ; Button pressed (no action triggered)
14391523 ms ; Button pressed (no action triggered)
14392018 ms ; Button pressed (no action triggered)
14392539 ms ; Button pressed (no action triggered)
14393347 ms ; Button pressed (no action triggered)
14400340 ms ; Button pressed (no action triggered)
14400656 ms ; Button pressed (no action triggered)
14401091 ms ; Button pressed (no action triggered)
14408089 ms ; Button pressed - Motor activated
14409405 ms ; Button pressed (while motor running)
14409816 ms ; Button pressed (while motor running)
14410173 ms ; Button pressed (while motor running)
14410432 ms ; Button pressed (while motor running)
14410717 ms ; Button pressed (while motor running)
14411032 ms ; Button pressed (while motor running)
14411324 ms ; Button pressed (while motor running)
14411592 ms ; Button pressed (while motor running)
14411937 ms ; Button pressed (while motor running)
14412147 ms ; Motor stopped - Micro switch triggered
14412370 ms ; Button pressed (no action triggered)
14412827 ms ; Button pressed (no action triggered)
14413326 ms ; Button pressed (no action triggered)
14413784 ms ; Button pressed (no action triggered)
14414131 ms ; Button pressed (no action triggered)
14414586 ms ; Button pressed (no action triggered)
14415000 ms ; Button pressed (no action triggered)
14415510 ms ; Button pressed (no action triggered)
14416552 ms ; Button pressed (no action triggered)
14416855 ms ; Button pressed (no action triggered)
14417218 ms ; Button pressed (no action triggered)
14417558 ms ; Button pressed (no action triggered)
14417982 ms ; Button pressed (no action triggered)
14418426 ms ; Button pressed (no action triggered)
14418789 ms ; Button pressed (no action triggered)
14419251 ms ; Button pressed (no action triggered)
14419729 ms ; Button pressed (no action triggered)
14420107 ms ; Button pressed (no action triggered)
14420503 ms ; Button pressed (no action triggered)
14420801 ms ; Button pressed (no action triggered)
14421593 ms ; Button pressed (no action triggered)
14422041 ms ; Button pressed (no action triggered)
14422816 ms ; Button pressed (no action triggered)
14424483 ms ; Button pressed (no action triggered)
14425463 ms ; Button pressed (no action triggered)
14426104 ms ; Button pressed (no action triggered)
14427387 ms ; Button pressed (no action triggered)
14427952 ms ; Button pressed (no action triggered)
14428203 ms ; Button pressed (no action triggered)
14428640 ms ; Button pressed (no action triggered)
14428993 ms ; Button pressed (no action triggered)
14429384 ms ; Button pressed (no action triggered)
14429820 ms ; Button pressed (no action triggered)
14430744 ms ; Button pressed (no action triggered)
14431072 ms ; Button pressed (no action triggered)
14431421 ms ; Button pressed (no action triggered)
14431775 ms ; Button pressed (no action triggered)
