13 ms ; init
32485111 ms ; Motor stopped - Micro switch triggered
32485506 ms ; Button pressed (no action triggered)
32487502 ms ; Button pressed (no action triggered)
32491300 ms ; Button pressed (no action triggered)
32495824 ms ; Button pressed (no action triggered)
32588591 ms ; Button pressed - Motor activated
32589896 ms ; Button pressed (while motor running)
32590199 ms ; Button pressed (while motor running)
32590458 ms ; Button pressed (while motor running)
32590725 ms ; Button pressed (while motor running)
32592706 ms ; Motor stopped - Micro switch triggered
32593382 ms ; Button pressed (no action triggered)
32593637 ms ; Button pressed (no action triggered)
32593902 ms ; Button pressed (no action triggered)
32594172 ms ; Button pressed (no action triggered)
32594447 ms ; Button pressed (no action triggered)
32595384 ms ; Button pressed (no action triggered)
32598452 ms ; Button pressed (no action triggered)
32599043 ms ; Button pressed (no action triggered)
33866227 ms ; Button pressed - Motor activated
33870362 ms ; Motor stopped - Micro switch triggered
33871873 ms ; Button pressed (no action triggered)
33896381 ms ; Button pressed (no action triggered)
33897460 ms ; Button pressed (no action triggered)
33899747 ms ; Button pressed (no action triggered)
33901495 ms ; Button pressed - Motor activated
33905550 ms ; Motor stopped - Micro switch triggered
33907855 ms ; Button pressed (no action triggered)
34546196 ms ; Button pressed - Motor activated
34548531 ms ; Button pressed (while motor running)
34550336 ms ; Motor stopped - Micro switch triggered
34552239 ms ; Button pressed (no action triggered)
34552619 ms ; Button pressed (no action triggered)
34553041 ms ; Button pressed (no action triggered)
34553625 ms ; Button pressed (no action triggered)
34559057 ms ; Button pressed (no action triggered)
34569187 ms ; Button pressed (no action triggered)
34570694 ms ; Button pressed (no action triggered)
34571035 ms ; Button pressed (no action triggered)
34571290 ms ; Button pressed (no action triggered)
34571521 ms ; Button pressed (no action triggered)
34571908 ms ; Button pressed (no action triggered)
34572226 ms ; Button pressed (no action triggered)
34572548 ms ; Button pressed (no action triggered)
34572887 ms ; Button pressed (no action triggered)
34573181 ms ; Button pressed (no action triggered)
34651608 ms ; Button pressed - Motor activated
34654917 ms ; Button pressed (while motor running)
34655675 ms ; Motor stopped - Micro switch triggered
34657117 ms ; Button pressed (no action triggered)
34659520 ms ; Button pressed (no action triggered)
34661090 ms ; Button pressed (no action triggered)
34661397 ms ; Button pressed (no action triggered)
34661622 ms ; Button pressed (no action triggered)
34668186 ms ; Button pressed (no action triggered)
34669665 ms ; Button pressed (no action triggered)
36000201 ms ; 5 hours have passed
37921057 ms ; Button pressed - Motor activated
37922269 ms ; Button pressed (while motor running)
37923431 ms ; Button pressed (while motor running)
37925208 ms ; Motor stopped - Micro switch triggered
37925527 ms ; Button pressed (no action triggered)
37927778 ms ; Button pressed (no action triggered)
37929987 ms ; Button pressed (no action triggered)
37932704 ms ; Button pressed (no action triggered)
37941248 ms ; Button pressed (no action triggered)
37947397 ms ; Button pressed (no action triggered)
38590676 ms ; Button pressed - Motor activated
38594760 ms ; Motor stopped - Micro switch triggered
38597789 ms ; Button pressed (no action triggered)
38605880 ms ; Button pressed (no action triggered)
38606408 ms ; Button pressed (no action triggered)
38622928 ms ; Button pressed (no action triggered)
38623717 ms ; Button pressed (no action triggered)
38629451 ms ; Button pressed - Motor activated
38633681 ms ; Motor stopped - Micro switch triggered
38635365 ms ; Button pressed (no action triggered)
38635649 ms ; Button pressed (no action triggered)
38637638 ms ; Button pressed (no action triggered)
38639220 ms ; Button pressed (no action triggered)
38642337 ms ; Button pressed (no action triggered)
38645992 ms ; Button pressed (no action triggered)
38976907 ms ; Button pressed - Motor activated
38978148 ms ; Button pressed (while motor running)
38978481 ms ; Button pressed (while motor running)
38978678 ms ; Button pressed (while motor running)
38978945 ms ; Button pressed (while motor running)
38979139 ms ; Button pressed (while motor running)
38981033 ms ; Motor stopped - Micro switch triggered
38981550 ms ; Button pressed (no action triggered)
38981766 ms ; Button pressed (no action triggered)
38982035 ms ; Button pressed (no action triggered)
38982254 ms ; Button pressed (no action triggered)
38982489 ms ; Button pressed (no action triggered)
38982746 ms ; Button pressed (no action triggered)
38984448 ms ; Button pressed (no action triggered)
38985096 ms ; Button pressed (no action triggered)
38985549 ms ; Button pressed (no action triggered)
38986196 ms ; Button pressed (no action triggered)
39139818 ms ; Button pressed - Motor activated
39143919 ms ; Motor stopped - Micro switch triggered
39644080 ms ; Button pressed - Motor activated
39645682 ms ; Button pressed (while motor running)
39645936 ms ; Button pressed (while motor running)
39646133 ms ; Button pressed (while motor running)
39646353 ms ; Button pressed (while motor running)
39646568 ms ; Button pressed (while motor running)
39646833 ms ; Button pressed (while motor running)
39647124 ms ; Button pressed (while motor running)
39647362 ms ; Button pressed (while motor running)
39647585 ms ; Button pressed (while motor running)
39647842 ms ; Button pressed (while motor running)
39648334 ms ; Motor stopped - Micro switch triggered
39651021 ms ; Button pressed (no action triggered)
39651340 ms ; Button pressed (no action triggered)
39651574 ms ; Button pressed (no action triggered)
39651818 ms ; Button pressed (no action triggered)
39652070 ms ; Button pressed (no action triggered)
39653593 ms ; Button pressed (no action triggered)
39653767 ms ; Button pressed (no action triggered)
39653966 ms ; Button pressed (no action triggered)
39654147 ms ; Button pressed (no action triggered)
39655090 ms ; Button pressed (no action triggered)
39655817 ms ; Button pressed (no action triggered)
39656591 ms ; Button pressed (no action triggered)
39656780 ms ; Button pressed (no action triggered)
39656925 ms ; Button pressed (no action triggered)
39657091 ms ; Button pressed (no action triggered)
39657265 ms ; Button pressed (no action triggered)
39657688 ms ; Button pressed (no action triggered)
39660125 ms ; Button pressed (no action triggered)
39750653 ms ; Button pressed - Motor activated
39754708 ms ; Motor stopped - Micro switch triggered
39756510 ms ; Button pressed (no action triggered)
39776821 ms ; Button pressed (no action triggered)
39777209 ms ; Button pressed (no action triggered)
39777485 ms ; Button pressed (no action triggered)
39778327 ms ; Button pressed (no action triggered)
39779184 ms ; Button pressed (no action triggered)
39779837 ms ; Button pressed (no action triggered)
40405029 ms ; Button pressed - Motor activated
40406153 ms ; Button pressed (while motor running)
40409161 ms ; Motor stopped - Micro switch triggered
40411214 ms ; Button pressed (no action triggered)
40411786 ms ; Button pressed (no action triggered)
40416413 ms ; Button pressed (no action triggered)
40416759 ms ; Button pressed (no action triggered)
40417062 ms ; Button pressed (no action triggered)
40417432 ms ; Button pressed (no action triggered)
40419268 ms ; Button pressed (no action triggered)
40419712 ms ; Button pressed (no action triggered)
40420025 ms ; Button pressed (no action triggered)
40420330 ms ; Button pressed (no action triggered)
40501570 ms ; Button pressed - Motor activated
40505646 ms ; Motor stopped - Micro switch triggered
40679819 ms ; Button pressed - Motor activated
40683320 ms ; Button pressed (while motor running)
40683941 ms ; Motor stopped - Micro switch triggered
40684390 ms ; Button pressed (no action triggered)
40689927 ms ; Button pressed (no action triggered)
40756371 ms ; Button pressed - Motor activated
40760153 ms ; Button pressed (while motor running)
40760466 ms ; Motor stopped - Micro switch triggered
40762438 ms ; Button pressed (no action triggered)
40764526 ms ; Button pressed (no action triggered)
40764889 ms ; Button pressed (no action triggered)
40765326 ms ; Button pressed (no action triggered)
40765684 ms ; Button pressed (no action triggered)
40766533 ms ; Button pressed (no action triggered)
40782527 ms ; Button pressed (no action triggered)
40784689 ms ; Button pressed (no action triggered)
40785442 ms ; Button pressed (no action triggered)
40788268 ms ; Button pressed (no action triggered)
40789174 ms ; Button pressed (no action triggered)
40790249 ms ; Button pressed (no action triggered)
42317166 ms ; Button pressed - Motor activated
42321246 ms ; Motor stopped - Micro switch triggered
42323072 ms ; Button pressed (no action triggered)
42323829 ms ; Button pressed (no action triggered)
42324375 ms ; Button pressed (no action triggered)
42324685 ms ; Button pressed (no action triggered)
42324974 ms ; Button pressed (no action triggered)
42329848 ms ; Button pressed (no action triggered)
42330229 ms ; Button pressed (no action triggered)
42330630 ms ; Button pressed (no action triggered)
42331016 ms ; Button pressed (no action triggered)
42791875 ms ; Button pressed - Motor activated
42793722 ms ; Button pressed (while motor running)
42795793 ms ; Button pressed (while motor running)
42796032 ms ; Motor stopped - Micro switch triggered
42796621 ms ; Button pressed (no action triggered)
42797162 ms ; Button pressed (no action triggered)
42797432 ms ; Button pressed (no action triggered)
42798530 ms ; Button pressed (no action triggered)
42798769 ms ; Button pressed (no action triggered)
42799720 ms ; Button pressed (no action triggered)
42800745 ms ; Button pressed (no action triggered)
42803631 ms ; Button pressed (no action triggered)
42805271 ms ; Button pressed (no action triggered)
42808635 ms ; Button pressed (no action triggered)
42810435 ms ; Button pressed (no action triggered)
42812162 ms ; Button pressed (no action triggered)
42815381 ms ; Button pressed (no action triggered)
42816503 ms ; Button pressed (no action triggered)
42816787 ms ; Button pressed (no action triggered)
42818954 ms ; Button pressed (no action triggered)
42821306 ms ; Button pressed (no action triggered)
42827551 ms ; Button pressed - Motor activated
42828631 ms ; Button pressed (while motor running)
42831629 ms ; Motor stopped - Micro switch triggered
42832918 ms ; Button pressed (no action triggered)
42834982 ms ; Button pressed (no action triggered)
42836904 ms ; Button pressed (no action triggered)
42837943 ms ; Button pressed (no action triggered)
42845524 ms ; Button pressed (no action triggered)
42846627 ms ; Button pressed (no action triggered)
42855894 ms ; Button pressed (no action triggered)
42857412 ms ; Button pressed (no action triggered)
42868503 ms ; Button pressed - Motor activated
42872613 ms ; Motor stopped - Micro switch triggered
42882826 ms ; Button pressed (no action triggered)
42883619 ms ; Button pressed (no action triggered)
42884893 ms ; Button pressed (no action triggered)
42885324 ms ; Button pressed (no action triggered)
42885761 ms ; Button pressed (no action triggered)
42886331 ms ; Button pressed (no action triggered)
42886744 ms ; Button pressed (no action triggered)
42887209 ms ; Button pressed (no action triggered)
42889418 ms ; Button pressed (no action triggered)
42890095 ms ; Button pressed (no action triggered)
42890621 ms ; Button pressed (no action triggered)
42891063 ms ; Button pressed (no action triggered)
42891890 ms ; Button pressed (no action triggered)
42892188 ms ; Button pressed (no action triggered)
42892495 ms ; Button pressed (no action triggered)
42892852 ms ; Button pressed (no action triggered)
42893388 ms ; Button pressed (no action triggered)
42903208 ms ; Button pressed - Motor activated
42906219 ms ; Button pressed (while motor running)
42907230 ms ; Motor stopped - Micro switch triggered
42909629 ms ; Button pressed (no action triggered)
42913305 ms ; Button pressed (no action triggered)
42913763 ms ; Button pressed (no action triggered)
42914068 ms ; Button pressed (no action triggered)
42914328 ms ; Button pressed (no action triggered)
42914622 ms ; Button pressed (no action triggered)
42914907 ms ; Button pressed (no action triggered)
42924489 ms ; Button pressed (no action triggered)
42939295 ms ; Button pressed - Motor activated
42943413 ms ; Motor stopped - Micro switch triggered
42971854 ms ; Button pressed (no action triggered)
42972278 ms ; Button pressed (no action triggered)
42975491 ms ; Button pressed - Motor activated
42979544 ms ; Motor stopped - Micro switch triggered
42992345 ms ; Button pressed (no action triggered)
42992777 ms ; Button pressed (no action triggered)
43006534 ms ; Button pressed (no action triggered)
43006817 ms ; Button pressed (no action triggered)
43007499 ms ; Button pressed (no action triggered)
43009463 ms ; Button pressed (no action triggered)
43011912 ms ; Button pressed - Motor activated
43015958 ms ; Motor stopped - Micro switch triggered
43024936 ms ; Button pressed (no action triggered)
43025311 ms ; Button pressed (no action triggered)
43025612 ms ; Button pressed (no action triggered)
43026838 ms ; Button pressed (no action triggered)
43031434 ms ; Button pressed (no action triggered)
43033352 ms ; Button pressed (no action triggered)
43062474 ms ; Button pressed - Motor activated
43065245 ms ; Button pressed (while motor running)
43066547 ms ; Motor stopped - Micro switch triggered
43074871 ms ; Button pressed (no action triggered)
43075960 ms ; Button pressed (no action triggered)
43077566 ms ; Button pressed (no action triggered)
43081800 ms ; Button pressed (no action triggered)
43084120 ms ; Button pressed (no action triggered)
43086101 ms ; Button pressed (no action triggered)
43088387 ms ; Button pressed (no action triggered)
43090899 ms ; Button pressed (no action triggered)
43098942 ms ; Button pressed - Motor activated
43102974 ms ; Motor stopped - Micro switch triggered
43104193 ms ; Button pressed (no action triggered)
43106352 ms ; Button pressed (no action triggered)
43108283 ms ; Button pressed (no action triggered)
43255542 ms ; Button pressed - Motor activated
43256729 ms ; Button pressed (while motor running)
43257059 ms ; Button pressed (while motor running)
43257503 ms ; Button pressed (while motor running)
43259617 ms ; Motor stopped - Micro switch triggered
43265786 ms ; Button pressed (no action triggered)
43266227 ms ; Button pressed (no action triggered)
43266459 ms ; Button pressed (no action triggered)
43276547 ms ; Button pressed (no action triggered)
43288663 ms ; Button pressed (no action triggered)
43288886 ms ; Button pressed (no action triggered)
43289184 ms ; Button pressed (no action triggered)
43289470 ms ; Button pressed (no action triggered)
43289698 ms ; Button pressed - Motor activated
43290979 ms ; Button pressed (while motor running)
43292164 ms ; Button pressed (while motor running)
43292358 ms ; Button pressed (while motor running)
43292607 ms ; Button pressed (while motor running)
43292858 ms ; Button pressed (while motor running)
43293073 ms ; Button pressed (while motor running)
43293710 ms ; Motor stopped - Micro switch triggered
43297654 ms ; Button pressed (no action triggered)
43298971 ms ; Button pressed (no action triggered)
43299180 ms ; Button pressed (no action triggered)
43299422 ms ; Button pressed (no action triggered)
43299735 ms ; Button pressed (no action triggered)
43300124 ms ; Button pressed (no action triggered)
43300498 ms ; Button pressed (no action triggered)
43300657 ms ; Button pressed (no action triggered)
43300892 ms ; Button pressed (no action triggered)
43301158 ms ; Button pressed (no action triggered)
43301400 ms ; Button pressed (no action triggered)
43301573 ms ; Button pressed (no action triggered)
43357759 ms ; Button pressed - Motor activated
43361837 ms ; Motor stopped - Micro switch triggered
43371967 ms ; Button pressed (no action triggered)
43379553 ms ; Button pressed (no action triggered)
43381936 ms ; Button pressed (no action triggered)
43390781 ms ; Button pressed (no action triggered)
43391947 ms ; Button pressed - Motor activated
43394190 ms ; Button pressed (while motor running)
43395962 ms ; Motor stopped - Micro switch triggered
43396704 ms ; Button pressed (no action triggered)
43399591 ms ; Button pressed (no action triggered)
43747666 ms ; Button pressed - Motor activated
43751737 ms ; Motor stopped - Micro switch triggered
43753304 ms ; Button pressed (no action triggered)
43753577 ms ; Button pressed (no action triggered)
43753830 ms ; Button pressed (no action triggered)
43754086 ms ; Button pressed (no action triggered)
43754320 ms ; Button pressed (no action triggered)
43754600 ms ; Button pressed (no action triggered)
43754851 ms ; Button pressed (no action triggered)
43755069 ms ; Button pressed (no action triggered)
43755296 ms ; Button pressed (no action triggered)
43919787 ms ; Button pressed - Motor activated
43923838 ms ; Motor stopped - Micro switch triggered
43924994 ms ; Button pressed (no action triggered)
43971388 ms ; Button pressed - Motor activated
43972548 ms ; Button pressed (while motor running)
43975395 ms ; Button pressed (while motor running)
43975441 ms ; Motor stopped - Micro switch triggered
43975758 ms ; Button pressed (no action triggered)
43976058 ms ; Button pressed (no action triggered)
43976273 ms ; Button pressed (no action triggered)
43999559 ms ; Button pressed (no action triggered)
44001543 ms ; Button pressed (no action triggered)
44001852 ms ; Button pressed (no action triggered)
44002894 ms ; Button pressed (no action triggered)
44003610 ms ; Button pressed (no action triggered)
44003860 ms ; Button pressed (no action triggered)
44004106 ms ; Button pressed (no action triggered)
44004352 ms ; Button pressed (no action triggered)
44004638 ms ; Button pressed (no action triggered)
44004940 ms ; Button pressed (no action triggered)
44005533 ms ; Button pressed - Motor activated
44009171 ms ; Button pressed (while motor running)
44009587 ms ; Motor stopped - Micro switch triggered
44009882 ms ; Button pressed (no action triggered)
44029112 ms ; Button pressed (no action triggered)
44029418 ms ; Button pressed (no action triggered)
44029774 ms ; Button pressed (no action triggered)
44031813 ms ; Button pressed (no action triggered)
44032110 ms ; Button pressed (no action triggered)
44038802 ms ; Button pressed (no action triggered)
44042545 ms ; Button pressed - Motor activated
44043631 ms ; Button pressed (while motor running)
44043868 ms ; Button pressed (while motor running)
44044108 ms ; Button pressed (while motor running)
44044338 ms ; Button pressed (while motor running)
44044588 ms ; Button pressed (while motor running)
44044819 ms ; Button pressed (while motor running)
44045065 ms ; Button pressed (while motor running)
44045275 ms ; Button pressed (while motor running)
44045487 ms ; Button pressed (while motor running)
44045714 ms ; Button pressed (while motor running)
44045926 ms ; Button pressed (while motor running)
44046163 ms ; Button pressed (while motor running)
44046424 ms ; Button pressed (while motor running)
44046577 ms ; Motor stopped - Micro switch triggered
44046652 ms ; Button pressed (no action triggered)
44046876 ms ; Button pressed (no action triggered)
44047113 ms ; Button pressed (no action triggered)
44047364 ms ; Button pressed (no action triggered)
44047603 ms ; Button pressed (no action triggered)
44047883 ms ; Button pressed (no action triggered)
44048160 ms ; Button pressed (no action triggered)
44048721 ms ; Button pressed (no action triggered)
44049053 ms ; Button pressed (no action triggered)
44049308 ms ; Button pressed (no action triggered)
44049602 ms ; Button pressed (no action triggered)
44049944 ms ; Button pressed (no action triggered)
44050255 ms ; Button pressed (no action triggered)
44050555 ms ; Button pressed (no action triggered)
44050810 ms ; Button pressed (no action triggered)
44051077 ms ; Button pressed (no action triggered)
44051350 ms ; Button pressed (no action triggered)
44051602 ms ; Button pressed (no action triggered)
44051845 ms ; Button pressed (no action triggered)
44052103 ms ; Button pressed (no action triggered)
44053347 ms ; Button pressed (no action triggered)
44053595 ms ; Button pressed (no action triggered)
44054092 ms ; Button pressed (no action triggered)
44054354 ms ; Button pressed (no action triggered)
44054673 ms ; Button pressed (no action triggered)
44055014 ms ; Button pressed (no action triggered)
44060190 ms ; Button pressed (no action triggered)
44060673 ms ; Button pressed (no action triggered)
44060973 ms ; Button pressed (no action triggered)
44061262 ms ; Button pressed (no action triggered)
44061413 ms ; Button pressed (no action triggered)
44061663 ms ; Button pressed (no action triggered)
44061910 ms ; Button pressed (no action triggered)
44062410 ms ; Button pressed (no action triggered)
44063168 ms ; Button pressed (no action triggered)
44064106 ms ; Button pressed (no action triggered)
44077878 ms ; Button pressed - Motor activated
44081880 ms ; Button pressed (while motor running)
44081918 ms ; Motor stopped - Micro switch triggered
44082959 ms ; Button pressed (no action triggered)
44083235 ms ; Button pressed (no action triggered)
44083459 ms ; Button pressed (no action triggered)
44083830 ms ; Button pressed (no action triggered)
44084113 ms ; Button pressed (no action triggered)
44084369 ms ; Button pressed (no action triggered)
44084652 ms ; Button pressed (no action triggered)
44084941 ms ; Button pressed (no action triggered)
44135294 ms ; Button pressed - Motor activated
44137031 ms ; Button pressed (while motor running)
44139335 ms ; Motor stopped - Micro switch triggered
44142262 ms ; Button pressed (no action triggered)
44142534 ms ; Button pressed (no action triggered)
44142756 ms ; Button pressed (no action triggered)
44144072 ms ; Button pressed (no action triggered)
44150185 ms ; Button pressed (no action triggered)
44212548 ms ; Button pressed - Motor activated
44213895 ms ; Button pressed (while motor running)
44214606 ms ; Button pressed (while motor running)
44215114 ms ; Button pressed (while motor running)
44215403 ms ; Button pressed (while motor running)
44215654 ms ; Button pressed (while motor running)
44216068 ms ; Button pressed (while motor running)
44216395 ms ; Button pressed (while motor running)
44216615 ms ; Motor stopped - Micro switch triggered
44239162 ms ; Button pressed (no action triggered)
44241338 ms ; Button pressed (no action triggered)
44242772 ms ; Button pressed (no action triggered)
44244354 ms ; Button pressed (no action triggered)
44244717 ms ; Button pressed (no action triggered)
44244907 ms ; Button pressed (no action triggered)
44245140 ms ; Button pressed (no action triggered)
44245303 ms ; Button pressed (no action triggered)
44245640 ms ; Button pressed (no action triggered)
44247021 ms ; Button pressed - Motor activated
44249076 ms ; Button pressed (while motor running)
44249597 ms ; Button pressed (while motor running)
44250927 ms ; Button pressed (while motor running)
44250984 ms ; Motor stopped - Micro switch triggered
44251159 ms ; Button pressed (no action triggered)
44251390 ms ; Button pressed (no action triggered)
44251676 ms ; Button pressed (no action triggered)
44252607 ms ; Button pressed (no action triggered)
44253232 ms ; Button pressed (no action triggered)
44253503 ms ; Button pressed (no action triggered)
44253783 ms ; Button pressed (no action triggered)
44255979 ms ; Button pressed (no action triggered)
45153941 ms ; Button pressed - Motor activated
45156410 ms ; Button pressed (while motor running)
45158014 ms ; Motor stopped - Micro switch triggered
45236144 ms ; Button pressed - Motor activated
45240181 ms ; Motor stopped - Micro switch triggered
45277403 ms ; Button pressed - Motor activated
45281466 ms ; Motor stopped - Micro switch triggered
45304878 ms ; Button pressed (no action triggered)
45310886 ms ; Button pressed (no action triggered)
45341429 ms ; Button pressed - Motor activated
45345468 ms ; Motor stopped - Micro switch triggered
45484257 ms ; Button pressed - Motor activated
45488307 ms ; Motor stopped - Micro switch triggered
45489361 ms ; Button pressed (no action triggered)
45489751 ms ; Button pressed (no action triggered)
45490170 ms ; Button pressed (no action triggered)
45490546 ms ; Button pressed (no action triggered)
45490998 ms ; Button pressed (no action triggered)
45491519 ms ; Button pressed (no action triggered)
45491977 ms ; Button pressed (no action triggered)
45493185 ms ; Button pressed (no action triggered)
45493667 ms ; Button pressed (no action triggered)
45494191 ms ; Button pressed (no action triggered)
45494704 ms ; Button pressed (no action triggered)
45495091 ms ; Button pressed (no action triggered)
45495521 ms ; Button pressed (no action triggered)
45497910 ms ; Button pressed (no action triggered)
45501888 ms ; Button pressed (no action triggered)
45502450 ms ; Button pressed (no action triggered)
45502937 ms ; Button pressed (no action triggered)
45503421 ms ; Button pressed (no action triggered)
45504521 ms ; Button pressed (no action triggered)
45504879 ms ; Button pressed (no action triggered)
45506367 ms ; Button pressed (no action triggered)
45510591 ms ; Button pressed (no action triggered)
45511000 ms ; Button pressed (no action triggered)
45511411 ms ; Button pressed (no action triggered)
45511848 ms ; Button pressed (no action triggered)
45512352 ms ; Button pressed (no action triggered)
45512933 ms ; Button pressed (no action triggered)
45649963 ms ; Button pressed - Motor activated
45652380 ms ; Button pressed (while motor running)
45654014 ms ; Motor stopped - Micro switch triggered
146 ms ; init
54000230 ms ; 5 hours have passed
72000262 ms ; 5 hours have passed
146 ms ; init
18000177 ms ; 5 hours have passed
19522128 ms ; Button pressed - Motor activated
19525253 ms ; Button pressed (while motor running)
19525648 ms ; Button pressed (while motor running)
19526120 ms ; Button pressed (while motor running)
19526190 ms ; Motor stopped - Micro switch triggered
19526862 ms ; Button pressed (no action triggered)
19527473 ms ; Button pressed (no action triggered)
19527851 ms ; Button pressed (no action triggered)
19528394 ms ; Button pressed (no action triggered)
19528762 ms ; Button pressed (no action triggered)
19529089 ms ; Button pressed (no action triggered)
19582929 ms ; Button pressed - Motor activated
19584110 ms ; Button pressed (while motor running)
19584336 ms ; Button pressed (while motor running)
19584592 ms ; Button pressed (while motor running)
19584812 ms ; Button pressed (while motor running)
19585072 ms ; Button pressed (while motor running)
19585313 ms ; Button pressed (while motor running)
19585537 ms ; Button pressed (while motor running)
19585766 ms ; Button pressed (while motor running)
19585995 ms ; Button pressed (while motor running)
19586225 ms ; Button pressed (while motor running)
19586456 ms ; Button pressed (while motor running)
19586695 ms ; Button pressed (while motor running)
19586930 ms ; Button pressed (while motor running)
19587098 ms ; Motor stopped - Micro switch triggered
19587163 ms ; Button pressed (no action triggered)
19587386 ms ; Button pressed (no action triggered)
19587613 ms ; Button pressed (no action triggered)
19587848 ms ; Button pressed (no action triggered)
19588088 ms ; Button pressed (no action triggered)
19588321 ms ; Button pressed (no action triggered)
19588531 ms ; Button pressed (no action triggered)
19588780 ms ; Button pressed (no action triggered)
19589058 ms ; Button pressed (no action triggered)
19589244 ms ; Button pressed (no action triggered)
19611466 ms ; Button pressed (no action triggered)
19611846 ms ; Button pressed (no action triggered)
19612036 ms ; Button pressed (no action triggered)
19612322 ms ; Button pressed (no action triggered)
19612579 ms ; Button pressed (no action triggered)
19612819 ms ; Button pressed (no action triggered)
19612995 ms ; Button pressed (no action triggered)
19613224 ms ; Button pressed (no action triggered)
19613791 ms ; Button pressed (no action triggered)
19614034 ms ; Button pressed (no action triggered)
19614263 ms ; Button pressed (no action triggered)
19614692 ms ; Button pressed (no action triggered)
19614917 ms ; Button pressed (no action triggered)
19615142 ms ; Button pressed (no action triggered)
19615354 ms ; Button pressed (no action triggered)
19615545 ms ; Button pressed (no action triggered)
19615747 ms ; Button pressed (no action triggered)
19615991 ms ; Button pressed (no action triggered)
19616248 ms ; Button pressed (no action triggered)
19616474 ms ; Button pressed (no action triggered)
19616756 ms ; Button pressed (no action triggered)
19618045 ms ; Button pressed - Motor activated
19619366 ms ; Button pressed (while motor running)
19620555 ms ; Button pressed (while motor running)
19621254 ms ; Button pressed (while motor running)
19621826 ms ; Button pressed (while motor running)
19622033 ms ; Button pressed (while motor running)
19622169 ms ; Motor stopped - Micro switch triggered
19622262 ms ; Button pressed (no action triggered)
19622649 ms ; Button pressed (no action triggered)
19622876 ms ; Button pressed (no action triggered)
19623109 ms ; Button pressed (no action triggered)
19623541 ms ; Button pressed (no action triggered)
19631265 ms ; Button pressed (no action triggered)
19631525 ms ; Button pressed (no action triggered)
19631754 ms ; Button pressed (no action triggered)
19631994 ms ; Button pressed (no action triggered)
19632227 ms ; Button pressed (no action triggered)
19632479 ms ; Button pressed (no action triggered)
19632749 ms ; Button pressed (no action triggered)
19633031 ms ; Button pressed (no action triggered)
19633313 ms ; Button pressed (no action triggered)
19633584 ms ; Button pressed (no action triggered)
19633923 ms ; Button pressed (no action triggered)
19637135 ms ; Button pressed (no action triggered)
19637967 ms ; Button pressed (no action triggered)
19731294 ms ; Button pressed - Motor activated
19735416 ms ; Motor stopped - Micro switch triggered
19736808 ms ; Button pressed (no action triggered)
19745245 ms ; Button pressed (no action triggered)
19806460 ms ; Button pressed - Motor activated
19810538 ms ; Motor stopped - Micro switch triggered
19829671 ms ; Button pressed (no action triggered)
19836985 ms ; Button pressed (no action triggered)
19842458 ms ; Button pressed - Motor activated
19845736 ms ; Button pressed (while motor running)
19846581 ms ; Motor stopped - Micro switch triggered
19850106 ms ; Button pressed (no action triggered)
19850372 ms ; Button pressed (no action triggered)
19850602 ms ; Button pressed (no action triggered)
19850800 ms ; Button pressed (no action triggered)
19851012 ms ; Button pressed (no action triggered)
19851166 ms ; Button pressed (no action triggered)
19856833 ms ; Button pressed (no action triggered)
20153197 ms ; Button pressed - Motor activated
20154695 ms ; Button pressed (while motor running)
20155166 ms ; Button pressed (while motor running)
20157304 ms ; Motor stopped - Micro switch triggered
20159238 ms ; Button pressed (no action triggered)
20159522 ms ; Button pressed (no action triggered)
20159827 ms ; Button pressed (no action triggered)
20160106 ms ; Button pressed (no action triggered)
20160716 ms ; Button pressed (no action triggered)
20161055 ms ; Button pressed (no action triggered)
20349153 ms ; Button pressed - Motor activated
20351566 ms ; Button pressed (while motor running)
20353270 ms ; Motor stopped - Micro switch triggered
20353439 ms ; Button pressed (no action triggered)
20355897 ms ; Button pressed (no action triggered)
20364075 ms ; Button pressed (no action triggered)
20365753 ms ; Button pressed (no action triggered)
20366848 ms ; Button pressed (no action triggered)
20367203 ms ; Button pressed (no action triggered)
20367505 ms ; Button pressed (no action triggered)
21464852 ms ; Button pressed - Motor activated
21468944 ms ; Motor stopped - Micro switch triggered
21479437 ms ; Button pressed (no action triggered)
21481470 ms ; Button pressed (no action triggered)
21482741 ms ; Button pressed (no action triggered)
21484511 ms ; Button pressed (no action triggered)
21500951 ms ; Button pressed - Motor activated
21505055 ms ; Motor stopped - Micro switch triggered
21545395 ms ; Button pressed - Motor activated
21549458 ms ; Motor stopped - Micro switch triggered
22200720 ms ; Button pressed - Motor activated
22203710 ms ; Button pressed (while motor running)
22204817 ms ; Motor stopped - Micro switch triggered
22207908 ms ; Button pressed (no action triggered)
22211493 ms ; Button pressed (no action triggered)
22287769 ms ; Button pressed - Motor activated
22291879 ms ; Motor stopped - Micro switch triggered
22294742 ms ; Button pressed (no action triggered)
22297427 ms ; Button pressed (no action triggered)
22299119 ms ; Button pressed (no action triggered)
22300759 ms ; Button pressed (no action triggered)
22310016 ms ; Button pressed (no action triggered)
22311390 ms ; Button pressed (no action triggered)
22476555 ms ; Button pressed - Motor activated
22478161 ms ; Button pressed (while motor running)
22478819 ms ; Button pressed (while motor running)
22480120 ms ; Button pressed (while motor running)
22480679 ms ; Motor stopped - Micro switch triggered
22487263 ms ; Button pressed (no action triggered)
